EVENT,COUNTRY,FREQUENCY,TIME,ISCED11,AGE,SEX,VALUE
Live performances (theatre concerts ballet),Cyprus,At least once,2015,All ISCED 2011 levels,From 16 to 29 years,Males,53.8
Live performances (theatre concerts ballet),Cyprus,At least once,2015,All ISCED 2011 levels,From 16 to 29 years,Females,62.6
Live performances (theatre concerts ballet),Cyprus,At least once,2015,All ISCED 2011 levels,From 25 to 34 years,Total,52.2
Live performances (theatre concerts ballet),Cyprus,At least once,2015,All ISCED 2011 levels,From 25 to 34 years,Males,46.5
Live performances (theatre concerts ballet),Cyprus,At least once,2015,All ISCED 2011 levels,From 25 to 34 years,Females,57.5
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Total,59.5
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Males,55.0
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Females,65.1
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Total,53.3
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Males,50.0
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Females,57.7
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Total,41.2
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Males,38.7
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Females,44.2
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Tertiary education (levels 5-8),From 16 to 24 years,Total,72.5
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Tertiary education (levels 5-8),From 16 to 24 years,Males,59.5
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Tertiary education (levels 5-8),From 16 to 24 years,Females,76.8
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Tertiary education (levels 5-8),From 16 to 29 years,Total,68.1
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Tertiary education (levels 5-8),From 16 to 29 years,Males,65.2
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Tertiary education (levels 5-8),From 16 to 29 years,Females,69.8
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Tertiary education (levels 5-8),From 25 to 34 years,Total,66.8
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Tertiary education (levels 5-8),From 25 to 34 years,Males,62.8
Live performances (theatre concerts ballet),Cyprus,At least once,2015,Tertiary education (levels 5-8),From 25 to 34 years,Females,69.5
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,All ISCED 2011 levels,From 16 to 24 years,Total,20.1
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,All ISCED 2011 levels,From 16 to 24 years,Males,17.2
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,All ISCED 2011 levels,From 16 to 24 years,Females,23.2
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,All ISCED 2011 levels,From 16 to 29 years,Total,16.9
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,All ISCED 2011 levels,From 16 to 29 years,Males,14.9
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,All ISCED 2011 levels,From 16 to 29 years,Females,19.0
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,All ISCED 2011 levels,From 25 to 34 years,Total,12.6
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,All ISCED 2011 levels,From 25 to 34 years,Males,10.4
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,All ISCED 2011 levels,From 25 to 34 years,Females,14.6
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Total,17.2
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Males,16.4
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Females,18.2
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Total,14.0
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Males,13.2
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Females,15.1
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Total,6.3
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Males,5.5
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Females,7.4
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 24 years,Total,27.4
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 24 years,Males,33.3
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 24 years,Females,25.5
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 29 years,Total,21.6
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 29 years,Males,23.6
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Tertiary education (levels 5-8),From 16 to 29 years,Females,20.6
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Tertiary education (levels 5-8),From 25 to 34 years,Total,19.1
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Tertiary education (levels 5-8),From 25 to 34 years,Males,18.0
Live performances (theatre concerts ballet),Cyprus,At least 4 times,2015,Tertiary education (levels 5-8),From 25 to 34 years,Females,19.9
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 24 years,Total,37.1
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 24 years,Males,44.4
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 24 years,Females,29.5
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 29 years,Total,35.2
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 29 years,Males,42.4
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,All ISCED 2011 levels,From 16 to 29 years,Females,27.6
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,All ISCED 2011 levels,From 25 to 34 years,Total,32.6
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,All ISCED 2011 levels,From 25 to 34 years,Males,39.3
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,All ISCED 2011 levels,From 25 to 34 years,Females,25.8
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Total,33.1
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Males,40.3
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Females,26.1
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Total,37.0
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Males,42.7
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Females,30.3
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Total,40.6
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Males,41.9
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Females,38.7
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 16 to 24 years,Total,19.7
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 16 to 24 years,Males,26.5
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 16 to 24 years,Females,15.1
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 16 to 29 years,Total,14.7
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 16 to 29 years,Males,18.3
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 16 to 29 years,Females,12.4
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 25 to 34 years,Total,14.8
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 25 to 34 years,Males,17.7
Live performances (theatre concerts ballet),Latvia,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 25 to 34 years,Females,13.2
Live performances (theatre concerts ballet),Latvia,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 24 years,Total,39.9
Live performances (theatre concerts ballet),Latvia,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 24 years,Males,36.8
Live performances (theatre concerts ballet),Latvia,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 24 years,Females,43.1
Live performances (theatre concerts ballet),Latvia,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 29 years,Total,40.8
Live performances (theatre concerts ballet),Latvia,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 29 years,Males,37.1
Live performances (theatre concerts ballet),Latvia,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 29 years,Females,44.6
Live performances (theatre concerts ballet),Latvia,From 1 to 3 times,2015,All ISCED 2011 levels,From 25 to 34 years,Total,43.2
Live performances (theatre concerts ballet),Latvia,From 1 to 3 times,2015,All ISCED 2011 levels,From 25 to 34 years,Males,39.7
Live performances (theatre concerts ballet),Latvia,From 1 to 3 times,2015,All ISCED 2011 levels,From 25 to 34 years,Females,46.7
Live performances (theatre concerts ballet),Latvia,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Total,40.3
Live performances (theatre concerts ballet),Latvia,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Males,40.2
Live performances (theatre concerts ballet),Latvia,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Females,40.4
Live performances (theatre concerts ballet),Latvia,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Total,39.1
