TIME,COUNTRY,COFOG99,VALUE
2013,Slovakia,Education,4.1
2013,Slovakia,Tertiary education,0.8
2013,Slovakia,Social protection,15.3
2013,Slovakia,Sickness and disability,3.1
2013,Slovakia,Old age,7.7
2013,Slovakia,Family and children,1.3
2013,Slovakia,Unemployment,0.2
2013,Slovakia,Housing,0.0
2013,Slovakia,Social exclusion n.e.c.,0.5
2013,Finland,Total,56.8
2013,Finland,General public services,8.3
2013,Finland,Defence,1.5
2013,Finland,Public order and safety,1.3
2013,Finland,Economic affairs,4.8
2013,Finland,Fuel and energy,0.1
2013,Finland,Transport,2.4
2013,Finland,Environmental protection,0.3
2013,Finland,Housing and community amenities,0.4
2013,Finland,Health,7.8
2013,Finland,Medical products appliances and equipment,0.6
2013,Finland,Outpatient services,3.5
2013,Finland,Hospital services,3.3
2013,Finland,Recreation culture and religion,1.5
2013,Finland,Recreational and sporting services,0.5
2013,Finland,Cultural services,0.5
2013,Finland,Education,6.4
2013,Finland,Tertiary education,2.0
2013,Finland,Social protection,24.6
2013,Finland,Sickness and disability,4.5
2013,Finland,Old age,11.9
2013,Finland,Family and children,3.3
2013,Finland,Unemployment,2.2
2013,Finland,Housing,0.3
2013,Finland,Social exclusion n.e.c.,0.8
2013,Sweden,Total,51.6
2013,Sweden,General public services,7.8
2013,Sweden,Defence,1.4
2013,Sweden,Public order and safety,1.3
2013,Sweden,Economic affairs,4.4
2013,Sweden,Fuel and energy,0.2
2013,Sweden,Transport,2.7
2013,Sweden,Environmental protection,0.5
2013,Sweden,Housing and community amenities,0.6
2013,Sweden,Health,6.9
2013,Sweden,Medical products appliances and equipment,0.7
2013,Sweden,Outpatient services,3.0
2013,Sweden,Hospital services,2.6
2013,Sweden,Recreation culture and religion,1.3
2013,Sweden,Recreational and sporting services,0.5
2013,Sweden,Cultural services,0.6
2013,Sweden,Education,6.5
2013,Sweden,Tertiary education,1.2
2013,Sweden,Social protection,21.0
2013,Sweden,Sickness and disability,4.2
2013,Sweden,Old age,11.0
2013,Sweden,Family and children,2.5
2013,Sweden,Unemployment,1.5
2013,Sweden,Housing,0.3
2013,Sweden,Social exclusion n.e.c.,1.0
2013,Iceland,Total,46.0
2013,Iceland,General public services,11.9
2013,Iceland,Defence,0.0
2013,Iceland,Public order and safety,1.4
2013,Iceland,Economic affairs,4.7
2013,Iceland,Fuel and energy,0.1
2013,Iceland,Transport,2.4
2013,Iceland,Environmental protection,0.5
2013,Iceland,Housing and community amenities,0.5
2013,Iceland,Health,7.1
2013,Iceland,Medical products appliances and equipment,0.6
2013,Iceland,Outpatient services,1.5
2013,Iceland,Hospital services,4.8
2013,Iceland,Recreation culture and religion,3.2
2013,Iceland,Recreational and sporting services,1.4
2013,Iceland,Cultural services,1.2
2013,Iceland,Education,6.8
2013,Iceland,Tertiary education,1.2
2013,Iceland,Social protection,9.8
2013,Iceland,Sickness and disability,2.8
2013,Iceland,Old age,2.3
2013,Iceland,Family and children,2.3
2013,Iceland,Unemployment,0.9
2013,Iceland,Housing,0.7
2013,Iceland,Social exclusion n.e.c.,0.4
2013,Norway,Total,44.4
2013,Norway,General public services,4.3
2013,Norway,Defence,1.4
2013,Norway,Public order and safety,1.0
2013,Norway,Economic affairs,4.8
2013,Norway,Fuel and energy,0.1
2013,Norway,Transport,3.1
2013,Norway,Environmental protection,0.8
2013,Norway,Housing and community amenities,0.6
2013,Norway,Health,7.4
2013,Norway,Medical products appliances and equipment,0.5
2013,Norway,Outpatient services,1.7
2013,Norway,Hospital services,4.5
2013,Norway,Recreation culture and religion,1.5
2013,Norway,Recreational and sporting services,0.3
2013,Norway,Cultural services,0.6
2013,Norway,Education,4.9
2013,Norway,Tertiary education,0.9
2013,Norway,Social protection,17.6
2013,Norway,Sickness and disability,6.2
2013,Norway,Old age,6.1
2013,Norway,Family and children,3.3
2013,Norway,Unemployment,0.4
2013,Norway,Housing,0.2
2013,Norway,Social exclusion n.e.c.,0.8
2013,Switzerland,Total,33.3
2013,Switzerland,General public services,4.5
2013,Switzerland,Defence,0.8
2013,Switzerland,Public order and safety,1.6
2013,Switzerland,Economic affairs,4.0
2013,Switzerland,Fuel and energy,0.2
2013,Switzerland,Transport,2.7
2013,Switzerland,Environmental protection,0.6
2013,Switzerland,Housing and community amenities,0.2
2013,Switzerland,Health,2.1
2013,Switzerland,Medical products appliances and equipment,0.0
2013,Switzerland,Outpatient services,0.2
2013,Switzerland,Hospital services,1.6
2013,Switzerland,Recreation culture and religion,1.0
2013,Switzerland,Recreational and sporting services,0.3
2013,Switzerland,Cultural services,0.4
2013,Switzerland,Education,5.3
2013,Switzerland,Tertiary education,1.2
2013,Switzerland,Social protection,13.3
2013,Switzerland,Sickness and disability,2.9
2013,Switzerland,Old age,7.0
2013,Switzerland,Family and children,0.6
2013,Switzerland,Unemployment,1.1
2013,Switzerland,Housing,0.0
2013,Switzerland,Social exclusion n.e.c.,1.4
2014,Belgium,Total,55.6
2014,Belgium,General public services,8.4
2014,Belgium,Defence,0.9
2014,Belgium,Public order and safety,1.8
2014,Belgium,Economic affairs,7.4
2014,Belgium,Fuel and energy,0.1
2014,Belgium,Transport,3.1
2014,Belgium,Environmental protection,1.4
2014,Belgium,Housing and community amenities,0.4
2014,Belgium,Health,8.0
2014,Belgium,Medical products appliances and equipment,0.8
2014,Belgium,Outpatient services,2.9
2014,Belgium,Hospital services,4.0
2014,Belgium,Recreation culture and religion,1.3
2014,Belgium,Recreational and sporting services,0.4
2014,Belgium,Cultural services,0.5
2014,Belgium,Education,6.3
2014,Belgium,Tertiary education,0.9
2014,Belgium,Social protection,19.8
2014,Belgium,Sickness and disability,3.1
2014,Belgium,Old age,8.9
2014,Belgium,Family and children,2.3
2014,Belgium,Unemployment,2.2
2014,Belgium,Housing,0.2
2014,Belgium,Social exclusion n.e.c.,1.0
2014,Bulgaria,Total,43.2
2014,Bulgaria,General public services,3.9
2014,Bulgaria,Defence,1.3
2014,Bulgaria,Public order and safety,2.8
2014,Bulgaria,Economic affairs,8.5
2014,Bulgaria,Fuel and energy,0.0
2014,Bulgaria,Transport,3.4
2014,Bulgaria,Environmental protection,0.7
2014,Bulgaria,Housing and community amenities,1.6
2014,Bulgaria,Health,5.5
2014,Bulgaria,Medical products appliances and equipment,0.7
2014,Bulgaria,Outpatient services,0.6
2014,Bulgaria,Hospital services,3.9
2014,Bulgaria,Recreation culture and religion,1.5
2014,Bulgaria,Recreational and sporting services,0.6
2014,Bulgaria,Cultural services,0.6
2014,Bulgaria,Education,4.1
2014,Bulgaria,Tertiary education,0.9
2014,Bulgaria,Social protection,13.3
2014,Bulgaria,Sickness and disability,0.3
2014,Bulgaria,Old age,10.0
2014,Bulgaria,Family and children,2.1
2014,Bulgaria,Unemployment,0.5
2014,Bulgaria,Housing,0.0
2014,Bulgaria,Social exclusion n.e.c.,0.1
2014,Czechia,Total,42.6
2014,Czechia,General public services,5.2
2014,Czechia,Defence,0.7
2014,Czechia,Public order and safety,1.7
2014,Czechia,Economic affairs,6.4
2014,Czechia,Fuel and energy,1.0
2014,Czechia,Transport,3.4
2014,Czechia,Environmental protection,1.1
2014,Czechia,Housing and community amenities,0.8
2014,Czechia,Health,7.6
2014,Czechia,Medical products appliances and equipment,1.0
2014,Czechia,Outpatient services,1.6
2014,Czechia,Hospital services,3.2
2014,Czechia,Recreation culture and religion,1.4
2014,Czechia,Recreational and sporting services,0.4
2014,Czechia,Cultural services,0.6
2014,Czechia,Education,4.5
2014,Czechia,Tertiary education,0.9
2014,Czechia,Social protection,13.4
2014,Czechia,Sickness and disability,2.2
2014,Czechia,Old age,7.8
2014,Czechia,Family and children,1.6
2014,Czechia,Unemployment,0.2
2014,Czechia,Housing,0.3
2014,Czechia,Social exclusion n.e.c.,0.5
2014,Denmark,Total,55.2
2014,Denmark,General public services,7.3
2014,Denmark,Defence,1.1
2014,Denmark,Public order and safety,1.0
2014,Denmark,Economic affairs,3.6
2014,Denmark,Fuel and energy,0.4
2014,Denmark,Transport,2.2
2014,Denmark,Environmental protection,0.5
2014,Denmark,Housing and community amenities,0.2
2014,Denmark,Health,8.6
2014,Denmark,Medical products appliances and equipment,0.6
2014,Denmark,Outpatient services,1.2
2014,Denmark,Hospital services,6.1
2014,Denmark,Recreation culture and religion,1.7
2014,Denmark,Recreational and sporting services,0.4
2014,Denmark,Cultural services,0.7
2014,Denmark,Education,7.1
2014,Denmark,Tertiary education,1.7
2014,Denmark,Social protection,24.0
2014,Denmark,Sickness and disability,4.9
2014,Denmark,Old age,8.3
2014,Denmark,Family and children,4.7
2014,Denmark,Unemployment,3.1
2014,Denmark,Housing,0.7
2014,Denmark,Social exclusion n.e.c.,1.8
2014,Germany (until 1990 former territory of the FRG),Total,44.3
2014,Germany (until 1990 former territory of the FRG),General public services,6.3
2014,Germany (until 1990 former territory of the FRG),Defence,1.0
2014,Germany (until 1990 former territory of the FRG),Public order and safety,1.6
2014,Germany (until 1990 former territory of the FRG),Economic affairs,3.2
2014,Germany (until 1990 former territory of the FRG),Fuel and energy,0.1
2014,Germany (until 1990 former territory of the FRG),Transport,1.5
2014,Germany (until 1990 former territory of the FRG),Environmental protection,0.6
2014,Germany (until 1990 former territory of the FRG),Housing and community amenities,0.4
2014,Germany (until 1990 former territory of the FRG),Health,7.2
2014,Germany (until 1990 former territory of the FRG),Medical products appliances and equipment,1.6
2014,Germany (until 1990 former territory of the FRG),Outpatient services,2.1
2014,Germany (until 1990 former territory of the FRG),Hospital services,2.8
2014,Germany (until 1990 former territory of the FRG),Recreation culture and religion,1.0
2014,Germany (until 1990 former territory of the FRG),Recreational and sporting services,0.3
2014,Germany (until 1990 former territory of the FRG),Cultural services,0.4
2014,Germany (until 1990 former territory of the FRG),Education,4.3
2014,Germany (until 1990 former territory of the FRG),Tertiary education,0.9
2014,Germany (until 1990 former territory of the FRG),Social protection,18.8
2014,Germany (until 1990 former territory of the FRG),Sickness and disability,3.1
2014,Germany (until 1990 former territory of the FRG),Old age,9.1
2014,Germany (until 1990 former territory of the FRG),Family and children,1.6
2014,Germany (until 1990 former territory of the FRG),Unemployment,1.7
2014,Germany (until 1990 former territory of the FRG),Housing,0.3
2014,Germany (until 1990 former territory of the FRG),Social exclusion n.e.c.,0.4
2014,Estonia,Total,37.8
2014,Estonia,General public services,3.9
2014,Estonia,Defence,1.8
2014,Estonia,Public order and safety,1.9
2014,Estonia,Economic affairs,4.6
2014,Estonia,Fuel and energy,0.2
2014,Estonia,Transport,3.0
2014,Estonia,Environmental protection,0.7
2014,Estonia,Housing and community amenities,0.5
2014,Estonia,Health,5.3
2014,Estonia,Medical products appliances and equipment,0.7
2014,Estonia,Outpatient services,0.5
2014,Estonia,Hospital services,3.9
2014,Estonia,Recreation culture and religion,2.0
2014,Estonia,Recreational and sporting services,0.4
2014,Estonia,Cultural services,1.0
2014,Estonia,Education,5.5
2014,Estonia,Tertiary education,1.2
2014,Estonia,Social protection,11.5
2014,Estonia,Sickness and disability,2.0
2014,Estonia,Old age,6.9
2014,Estonia,Family and children,1.8
2014,Estonia,Unemployment,0.5
2014,Estonia,Housing,0.0
2014,Estonia,Social exclusion n.e.c.,0.1
2014,Ireland,Total,37.6
2014,Ireland,General public services,5.9
2014,Ireland,Defence,0.4
2014,Ireland,Public order and safety,1.4
2014,Ireland,Economic affairs,3.0
2014,Ireland,Fuel and energy,0.2
2014,Ireland,Transport,1.5
2014,Ireland,Environmental protection,0.6
2014,Ireland,Housing and community amenities,0.7
2014,Ireland,Health,6.7
2014,Ireland,Medical products appliances and equipment,1.0
2014,Ireland,Outpatient services,2.4
2014,Ireland,Hospital services,2.6
2014,Ireland,Recreation culture and religion,0.8
2014,Ireland,Recreational and sporting services,0.1
2014,Ireland,Cultural services,0.3
2014,Ireland,Education,4.5
2014,Ireland,Tertiary education,0.7
2014,Ireland,Social protection,13.6
2014,Ireland,Sickness and disability,2.5
2014,Ireland,Old age,4.8
2014,Ireland,Family and children,2.2
2014,Ireland,Unemployment,2.3
2014,Ireland,Housing,0.5
2014,Ireland,Social exclusion n.e.c.,0.4
2014,Greece,Total,50.7
2014,Greece,General public services,10.0
2014,Greece,Defence,2.7
2014,Greece,Public order and safety,2.1
2014,Greece,Economic affairs,4.0
2014,Greece,Fuel and energy,0.0
2014,Greece,Transport,2.6
2014,Greece,Environmental protection,1.5
2014,Greece,Housing and community amenities,0.3
2014,Greece,Health,4.8
2014,Greece,Medical products appliances and equipment,1.4
2014,Greece,Outpatient services,0.5
2014,Greece,Hospital services,2.8
2014,Greece,Recreation culture and religion,0.7
2014,Greece,Recreational and sporting services,0.3
2014,Greece,Cultural services,0.1
2014,Greece,Education,4.3
2014,Greece,Tertiary education,0.9
2014,Greece,Social protection,20.3
2014,Greece,Sickness and disability,1.6
2014,Greece,Old age,15.4
2014,Greece,Family and children,0.7
2014,Greece,Unemployment,0.5
2014,Greece,Housing,0.1
2014,Greece,Social exclusion n.e.c.,0.3
2014,Spain,Total,45.1
2014,Spain,General public services,7.0
2014,Spain,Defence,0.9
2014,Spain,Public order and safety,2.0
2014,Spain,Economic affairs,4.4
2014,Spain,Fuel and energy,0.6
2014,Spain,Transport,1.6
2014,Spain,Environmental protection,0.9
2014,Spain,Housing and community amenities,0.5
2014,Spain,Health,6.2
2014,Spain,Medical products appliances and equipment,1.0
2014,Spain,Outpatient services,2.2
2014,Spain,Hospital services,2.5
2014,Spain,Recreation culture and religion,1.1
2014,Spain,Recreational and sporting services,0.4
2014,Spain,Cultural services,0.5
2014,Spain,Education,4.1
2014,Spain,Tertiary education,0.6
2014,Spain,Social protection,17.9
2014,Spain,Sickness and disability,2.4
2014,Spain,Old age,9.2
2014,Spain,Family and children,0.7
2014,Spain,Unemployment,2.7
2014,Spain,Housing,0.0
2014,Spain,Social exclusion n.e.c.,0.3
2014,France,Total,57.2
2014,France,General public services,6.6
2014,France,Defence,1.7
2014,France,Public order and safety,1.6
2014,France,Economic affairs,5.4
2014,France,Fuel and energy,0.4
2014,France,Transport,2.0
2014,France,Environmental protection,1.0
2014,France,Housing and community amenities,1.2
2014,France,Health,8.2
2014,France,Medical products appliances and equipment,1.5
2014,France,Outpatient services,2.9
2014,France,Hospital services,3.6
2014,France,Recreation culture and religion,1.5
2014,France,Recreational and sporting services,0.6
2014,France,Cultural services,0.8
2014,France,Education,5.5
2014,France,Tertiary education,0.6
2014,France,Social protection,24.5
2014,France,Sickness and disability,2.7
2014,France,Old age,13.6
2014,France,Family and children,2.5
2014,France,Unemployment,2.0
2014,France,Housing,0.9
2014,France,Social exclusion n.e.c.,1.0
2014,Croatia,Total,48.7
2014,Croatia,General public services,7.2
2014,Croatia,Defence,1.2
2014,Croatia,Public order and safety,2.2
2014,Croatia,Economic affairs,6.8
2014,Croatia,Fuel and energy,0.4
2014,Croatia,Transport,3.7
2014,Croatia,Environmental protection,0.6
2014,Croatia,Housing and community amenities,2.4
2014,Croatia,Health,6.4
2014,Croatia,Medical products appliances and equipment,1.5
2014,Croatia,Outpatient services,1.2
2014,Croatia,Hospital services,3.0
2014,Croatia,Recreation culture and religion,1.7
2014,Croatia,Recreational and sporting services,0.5
2014,Croatia,Cultural services,0.7
2014,Croatia,Education,4.9
2014,Croatia,Tertiary education,0.9
2014,Croatia,Social protection,15.3
2014,Croatia,Sickness and disability,2.2
2014,Croatia,Old age,9.0
2014,Croatia,Family and children,2.1
2014,Croatia,Unemployment,0.5
2014,Croatia,Housing,0.1
2014,Croatia,Social exclusion n.e.c.,0.2
2014,Italy,Total,50.9
2014,Italy,General public services,9.4
2014,Italy,Defence,1.2
2014,Italy,Public order and safety,1.9
2014,Italy,Economic affairs,4.0
2014,Italy,Fuel and energy,0.9
2014,Italy,Transport,1.8
2014,Italy,Environmental protection,0.9
2014,Italy,Housing and community amenities,0.5
2014,Italy,Health,7.1
2014,Italy,Medical products appliances and equipment,1.0
2014,Italy,Outpatient services,2.6
2014,Italy,Hospital services,3.0
2014,Italy,Recreation culture and religion,0.7
2014,Italy,Recreational and sporting services,0.3
2014,Italy,Cultural services,0.3
2014,Italy,Education,4.0
2014,Italy,Tertiary education,0.3
2014,Italy,Social protection,21.1
2014,Italy,Sickness and disability,1.8
2014,Italy,Old age,13.7
2014,Italy,Family and children,1.0
2014,Italy,Unemployment,1.2
2014,Italy,Housing,0.0
2014,Italy,Social exclusion n.e.c.,0.6
2014,Cyprus,Total,49.4
2014,Cyprus,General public services,9.1
2014,Cyprus,Defence,1.6
2014,Cyprus,Public order and safety,1.8
2014,Cyprus,Economic affairs,11.4
2014,Cyprus,Fuel and energy,0.3
2014,Cyprus,Transport,0.6
2014,Cyprus,Environmental protection,0.3
2014,Cyprus,Housing and community amenities,2.2
2014,Cyprus,Health,2.7
2014,Cyprus,Medical products appliances and equipment,0.6
