DATAFLOW,LAST UPDATE,freq,sectperf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Latvia,2012,0.18,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Latvia,2013,0.18,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Latvia,2014,0.17,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Latvia,2015,0.16,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Latvia,2016,0.14,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Latvia,2017,0.13,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Latvia,2018,0.15,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Latvia,2019,0.12,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Latvia,2020,0.13,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Montenegro,2011,0.08,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Montenegro,2013,0.06,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Montenegro,2014,0.08,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Montenegro,2015,0.07,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Montenegro,2016,0.07,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Montenegro,2017,0.1,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Montenegro,2018,0.13,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),North Macedonia,2015,0.06,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),North Macedonia,2016,0.05,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),North Macedonia,2017,0.04,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),North Macedonia,2018,0.04,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),North Macedonia,2019,0.03,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),North Macedonia,2020,0.04,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2002,0.04,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2003,0.02,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2004,0.01,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2005,0.03,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2006,0.03,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2007,0.01,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2008,0.02,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2009,0.02,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2010,0.02,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2011,0.03,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2012,0.06,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2013,0.07,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2014,0.07,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2015,0.12,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2016,0.01,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2017,0.01,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2018,0.01,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2019,0.01,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Malta,2020,0,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2000,0.22,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2001,0.24,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2002,0.22,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2003,0.24,bd
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2004,0.24,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2005,0.22,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2006,0.22,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2007,0.2,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2008,0.19,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2009,0.21,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2010,0.2,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2011,0.2,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2012,0.23,bd
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2013,0.13,bd
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2014,0.13,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2015,0.13,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2016,0.13,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2017,0.12,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2018,0.13,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2019,0.12,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Netherlands,2020,0.13,dp
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2001,0.23,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2002,0.26,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2003,0.25,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2004,0.24,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2005,0.23,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2006,0.23,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2007,0.24,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2008,0.23,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2009,0.28,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2010,0.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2011,0.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2012,0.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2013,0.26,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2014,0.26,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2015,0.29,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2016,0.29,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2017,0.29,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2018,0.28,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2019,0.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Norway,2020,0.28,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2000,0.21,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2001,0.19,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2002,0.25,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2003,0.22,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2004,0.22,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2005,0.2,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2006,0.2,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2007,0.2,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2008,0.21,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2009,0.23,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2010,0.26,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2011,0.26,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2012,0.25,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2013,0.24,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2014,0.23,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2015,0.24,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2016,0.02,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2017,0.02,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2018,0.02,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2019,0.02,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Poland,2020,0.03,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2000,0.17,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2001,0.16,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2002,0.14,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2003,0.12,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2004,0.11,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2005,0.11,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2006,0.11,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2007,0.11,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2008,0.11,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2009,0.12,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2010,0.11,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2011,0.11,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2012,0.07,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2013,0.09,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2014,0.08,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2015,0.08,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2016,0.07,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2017,0.07,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2018,0.07,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2019,0.07,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Portugal,2020,0.08,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2000,0.07,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2001,0.11,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2002,0.09,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2003,0.13,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2004,0.13,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2005,0.14,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2006,0.15,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2007,0.17,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2008,0.23,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2009,0.16,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2010,0.17,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2011,0.2,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2012,0.2,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2013,0.19,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2014,0.16,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2015,0.19,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2016,0.16,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2017,0.16,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2018,0.15,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2019,0.15,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Romania,2020,0.15,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Serbia,2009,0.25,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Serbia,2010,0.26,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Serbia,2011,0.23,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Serbia,2012,0.25,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Serbia,2013,0.23,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Serbia,2014,0.18,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Government sector,Percentage of gross domestic product (GDP),Serbia,2015,0.22,
