"ACL00","GEO","FREQUENC","TIME","ISCED11","AGE","SEX","UNIT","Value"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","All ISCED 2011 levels ","From 25 to 34 years","Females","Percentage","47.2"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Total","Percentage","39.3"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Males","Percentage","42.7"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Females","Percentage","35.1"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Total","Percentage","43.3"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Males","Percentage","44.6"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Females","Percentage","41.9"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Total","Percentage","51.0"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Males","Percentage","51.2"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Females","Percentage","50.8"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Total","Percentage","31.9"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Males","Percentage","30.5"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Females","Percentage","33.2"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Total","Percentage","31.7"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Males","Percentage","36.8"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Females","Percentage","27.1"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Total","Percentage","36.0"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Males","Percentage","39.2"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Females","Percentage","33.0"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 24 years","Total","Percentage","37.9"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 24 years","Males","Percentage","35.0"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 24 years","Females","Percentage","41.6"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 29 years","Total","Percentage","38.7"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 29 years","Males","Percentage","36.6"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 29 years","Females","Percentage","41.1"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","All ISCED 2011 levels ","From 25 to 34 years","Total","Percentage","38.2"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","All ISCED 2011 levels ","From 25 to 34 years","Males","Percentage","38.3"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","All ISCED 2011 levels ","From 25 to 34 years","Females","Percentage","38.1"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Total","Percentage","40.7"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Males","Percentage","39.9"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Females","Percentage","41.5"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Total","Percentage","40.7"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Males","Percentage","41.1"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Females","Percentage","40.4"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Total","Percentage","39.3"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Males","Percentage","39.9"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Females","Percentage","38.9"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Total","Percentage","41.7"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Males","Percentage","45.1"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Females","Percentage","38.7"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Total","Percentage","45.4"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Males","Percentage","41.6"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Females","Percentage","48.9"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Total","Percentage","42.3"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Males","Percentage","41.5"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","From 1 to 3 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Females","Percentage","43.2"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","At least once","2015","All ISCED 2011 levels ","From 16 to 24 years","Total","Percentage","54.7"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","At least once","2015","All ISCED 2011 levels ","From 16 to 24 years","Males","Percentage","50.3"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","At least once","2015","All ISCED 2011 levels ","From 16 to 24 years","Females","Percentage","60.3"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","At least once","2015","All ISCED 2011 levels ","From 16 to 29 years","Total","Percentage","54.4"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","At least once","2015","All ISCED 2011 levels ","From 16 to 29 years","Males","Percentage","50.9"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","At least once","2015","All ISCED 2011 levels ","From 16 to 29 years","Females","Percentage","58.2"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","At least once","2015","All ISCED 2011 levels ","From 25 to 34 years","Total","Percentage","51.4"
"Live performances (theatre, concerts, ballet)","Germany (until 1990 former territory of the FRG)","At least once","2015","All ISCED 2011 levels ","From 25 to 34 years","Males","Percentage","49.9"
