"TIME","GEO","DEG_URB","CITIZEN","ISCED11","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2015","Sweden","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","75.9",""
"2015","Iceland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","84.0",""
"2015","Iceland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","85.8",""
"2015","Iceland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","82.0",""
"2015","Iceland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","84.8",""
"2015","Iceland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","87.2",""
"2015","Iceland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","82.5",""
"2015","Norway","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","80.1",""
"2015","Norway","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","82.6",""
"2015","Norway","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","76.8",""
"2015","Norway","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","75.2",""
"2015","Norway","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","76.6",""
"2015","Norway","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","73.7",""
"2015","Switzerland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","81.0",""
"2015","Switzerland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","85.0",""
"2015","Switzerland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","75.9",""
"2015","Switzerland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","80.8",""
"2015","Switzerland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","84.3",""
"2015","Switzerland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","77.4",""
"2015","United Kingdom","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","78.8",""
"2015","United Kingdom","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","84.5",""
"2015","United Kingdom","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","73.5",""
"2015","United Kingdom","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","72.9",""
"2015","United Kingdom","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","77.4",""
"2015","United Kingdom","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","68.5",""
"2015","Montenegro","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total",":","u"
"2015","Montenegro","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males",":","u"
"2015","Montenegro","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":","u"
"2015","Montenegro","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","51.4",""
"2015","Montenegro","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","55.6",""
"2015","Montenegro","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","47.2",""
"2015","North Macedonia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total",":","u"
"2015","North Macedonia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males",":","c"
"2015","North Macedonia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":","c"
"2015","North Macedonia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","47.9",""
"2015","North Macedonia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","56.6",""
"2015","North Macedonia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","38.9",""
"2015","Serbia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","36.5","u"
"2015","Serbia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","49.2","u"
"2015","Serbia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":","u"
"2015","Serbia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","52.2",""
"2015","Serbia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","59.3",""
"2015","Serbia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","45.1",""
"2015","Turkey","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total",":",""
"2015","Turkey","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males",":",""
"2015","Turkey","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":",""
"2015","Turkey","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total",":",""
"2015","Turkey","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males",":",""
"2015","Turkey","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":",""
"2016","Belgium","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","64.3",""
"2016","Belgium","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","68.4",""
"2016","Belgium","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","59.9",""
"2016","Belgium","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","63.3",""
"2016","Belgium","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","67.1",""
"2016","Belgium","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","59.4",""
"2016","Bulgaria","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total",":","u"
"2016","Bulgaria","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males",":","u"
"2016","Bulgaria","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":","u"
"2016","Bulgaria","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","63.4",""
"2016","Bulgaria","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","66.7",""
"2016","Bulgaria","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","60.1",""
"2016","Czechia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","82.7",""
"2016","Czechia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","92.2",""
"2016","Czechia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","70.4",""
"2016","Czechia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","71.8",""
"2016","Czechia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","79.1",""
"2016","Czechia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","64.4",""
"2016","Denmark","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","73.7","b"
"2016","Denmark","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","79.7","b"
"2016","Denmark","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","67.7","b"
"2016","Denmark","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","73.5","b"
"2016","Denmark","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","76.1","b"
"2016","Denmark","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","70.9","b"
"2016","Germany (until 1990 former territory of the FRG)","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","75.7",""
"2016","Germany (until 1990 former territory of the FRG)","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","82.9",""
"2016","Germany (until 1990 former territory of the FRG)","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","67.2",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","76.5",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","79.7",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","73.3",""
"2016","Estonia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","70.7",""
"2016","Estonia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","90.4","u"
"2016","Estonia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":","u"
"2016","Estonia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","72.5",""
"2016","Estonia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","75.2",""
"2016","Estonia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","70.0",""
"2016","Ireland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","74.1",""
"2016","Ireland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","82.2",""
"2016","Ireland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","66.3",""
